Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,price_m2,x,y
530900,800,92,3,2,1,3,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.630274,-46.731209,5770.652173913043,323399.1069549401,7385636.638768173
680000,944,108,3,2,1,2,0,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.629992,-46.732579,6296.2962962962965,323258.9453004208,7385666.174205581
930000,1400,138,3,4,3,2,1,1,1,0,Vila Andrade/São Paulo,sale,apartment,-23.629138,-46.739344,6739.130434782609,322567.5492937229,7385752.363911577
308000,608,66,3,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.629389,-46.739466,4666.666666666667,322555.43967272574,7385724.415785773
430000,450,62,2,2,1,2,0,1,1,0,Vila Andrade/São Paulo,sale,apartment,-23.629662,-46.742723,6935.4838709677415,322223.4887813494,7385690.133858466
475000,700,72,2,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.626396,-46.742712,6597.222222222223,322220.20052927174,7386051.836088516
609000,650,96,3,3,1,2,0,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.629662,-46.74272,6343.75,322223.7948781542,7385690.1375914235
415000,800,66,2,3,2,1,0,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.629496,-46.74008,6287.878787878788,322492.93608590576,7385711.803520681
302000,736,66,3,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.626793,-46.746297,4575.757575757576,321854.94273261464,7386003.405852828
399900,0,67,2,2,1,5,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.630756,-46.739923,5968.6567164179105,322510.6541538072,7385572.46176455
370000,750,70,3,2,1,2,0,1,1,0,Vila Andrade/São Paulo,sale,apartment,-23.639071,-46.735079,5285.714285714285,323016.0763368651,7384657.640289311
394000,0,67,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.641371,-46.735802,5880.5970149253735,322945.40772002225,7384402.034170346
777000,1200,105,3,2,1,1,1,0,0,0,Vila Mariana/São Paulo,sale,apartment,-23.582119,-46.640767,7400.0,332565.7108359961,7391078.163666753
3517000,2700,294,4,6,4,4,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.594328,-46.627333,11962.585034013606,333952.2254030121,7389741.804889357
470000,897,60,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,sale,apartment,-23.5832,-46.647817,7833.333333333333,331847.5262842317,7390950.190812462
930000,1200,99,4,2,1,2,0,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.593823,-46.62706,9393.939393939394,333979.45075343794,7389798.044698213
695000,923,101,3,3,1,1,0,0,0,0,Vila Mariana/São Paulo,sale,apartment,-23.579084,-46.636672,6881.188118811881,332979.82690620713,7391419.039708674
281000,0,32,1,2,1,1,1,0,1,1,Vila Mariana/São Paulo,sale,apartment,-23.581888,-46.634479,8781.25,333207.20569127344,7391111.084904513
577000,400,50,1,2,1,1,1,1,1,0,Vila Mariana/São Paulo,sale,apartment,-23.586089,-46.640993,11540.0,332547.6832094752,7390638.2653185185
4182000,3500,267,4,5,4,4,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.586491,-46.645731,15662.921348314607,332064.6230139772,7390588.196901603
2199000,2882,200,4,4,3,3,1,1,1,0,Vila Mariana/São Paulo,sale,apartment,-23.57821,-46.638708,10995.0,332770.9094896114,7391513.448811456
1800000,1700,160,3,3,1,2,1,1,1,0,Vila Mariana/São Paulo,sale,apartment,-23.586163,-46.641468,11250.0,332499.2975359455,7390629.514819017
750000,1200,105,3,3,1,1,1,0,0,0,Vila Mariana/São Paulo,sale,apartment,-23.582119,-46.640767,7142.857142857143,332565.7108359961,7391078.163666753
820000,500,70,2,2,1,2,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.598864,-46.630604,11714.285714285714,333624.1255509381,7389235.693788793
850000,850,85,1,2,1,2,0,1,1,0,Vila Mariana/São Paulo,sale,apartment,-23.605099,-46.633507,10000.0,333335.7517350218,7388541.856929062
1800000,1440,163,3,4,3,4,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.591719,-46.634617,11042.944785276073,333205.55207202816,7390022.250622284
802800,602,72,2,3,2,1,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.604125,-46.638779,11150.0,332796.52171384974,7388643.563418143
359900,560,33,1,2,1,1,0,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.589763,-46.625457,10906.060606060606,334137.9402000401,7390249.502272227
500000,850,67,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,sale,apartment,-23.602234,-46.631425,7462.686567164179,333544.5961566029,7388861.548636844
840000,865,91,3,4,1,2,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.60173,-46.629348,9230.76923076923,333755.9173456484,7388919.776536333
650000,578,78,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.589718,-46.630121,8333.333333333334,333661.8798902693,7390249.07217336
800000,0,82,3,2,1,2,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.59791,-46.629611,9756.09756097561,333724.2600943771,7389342.493125621
705000,1512,90,3,3,1,1,1,0,0,0,Vila Mariana/São Paulo,sale,apartment,-23.586914,-46.633262,7833.333333333333,333337.76881896413,7390555.929385981
760000,930,68,3,2,1,2,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.581457,-46.634604,11176.470588235294,333193.9026266641,7391158.667664738
924000,765,85,2,3,2,2,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.57923,-46.637723,10870.588235294117,332872.7386897956,7391401.645343393
961500,850,85,2,3,2,2,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.57923,-46.637723,11311.764705882353,332872.7386897956,7391401.645343393
929500,680,92,3,3,1,2,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.601582,-46.633121,10103.260869565218,333370.695871782,7388931.775736496
1250000,700,125,3,3,1,2,0,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.602043,-46.633989,10000.0,333282.6994289807,7388879.713637512
350000,450,42,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,sale,apartment,-23.58586,-46.637103,8333.333333333334,332944.4156237629,7390668.170239522
449000,0,95,4,2,1,1,0,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.600122,-46.731185,4726.315789473684,323361.1270311971,7388975.790021129
480000,400,68,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.598648,-46.741628,7058.823529411765,322293.3802051516,7389126.090527908
440000,0,95,4,2,1,1,0,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.595057,-46.732136,4631.578947368421,323257.2827036689,7389535.527420901
890000,800,104,3,3,1,2,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591303,-46.729153,8557.692307692309,323556.7005474452,7389954.93702775
155300,0,38,1,1,0,1,1,0,0,1,Vila Sônia/São Paulo,sale,apartment,-23.596286,-46.745285,4086.842105263158,321916.96955009387,7389383.118345972
363000,500,67,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.59747,-46.73809,5417.910447761194,322652.870368863,7389260.936550755
1430000,2800,188,3,5,3,3,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.599005,-46.724399,7606.382978723404,324052.17882384814,7389107.852907671
260000,500,64,3,2,1,1,0,0,0,0,Vila Sônia/São Paulo,sale,apartment,-23.593255,-46.757755,4062.5,320640.1772216683,7389703.204400891
503565,503,67,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591408,-46.738113,7515.895522388059,322642.36916557595,7389932.231883036
350000,0,85,3,3,1,2,1,1,1,0,Vila Sônia/São Paulo,sale,apartment,-23.609739,-46.750172,4117.64705882353,321436.43782905524,7387887.193327421
155300,0,38,1,1,0,1,1,0,0,1,Vila Sônia/São Paulo,sale,apartment,-23.596286,-46.745285,4086.842105263158,321916.96955009387,7389383.118345972
483000,0,77,3,2,1,1,0,0,0,0,Vila Sônia/São Paulo,sale,apartment,-23.592124,-46.731885,6272.727272727273,323278.9685988227,7389860.645824721
384000,380,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,7680.0,322597.2758898213,7389904.99118951
620000,580,82,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.598599,-46.741489,7560.975609756098,322307.49997913616,7389131.689614048
485000,460,67,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,7238.805970149254,322597.2758898213,7389904.99118951
509000,580,82,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.598121,-46.742126,6207.317073170731,322241.84556452953,7389183.833431887
1950000,1840,190,3,4,1,4,1,1,1,0,Vila Sônia/São Paulo,sale,apartment,-23.601503,-46.725399,10263.157894736842,323953.4596245362,7388829.987707432
370000,380,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,7400.0,322597.2758898213,7389904.99118951
480000,380,66,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,7272.727272727273,322597.2758898213,7389904.99118951
470000,460,68,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,6911.764705882353,322597.2758898213,7389904.99118951
503565,0,67,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,7515.895522388059,322597.2758898213,7389904.99118951
162300,250,37,1,2,1,1,1,0,0,0,Vila Sônia/São Paulo,sale,apartment,-23.595926,-46.7422,4386.486486486487,322231.33365423966,7389426.822714681
490000,360,67,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,7313.432835820896,322597.2758898213,7389904.99118951
385000,380,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,7700.0,322597.2758898213,7389904.99118951
595000,580,76,2,2,1,2,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.598366,-46.740048,7828.9473684210525,322454.249280171,7389159.282009577
385000,380,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.591649,-46.738558,7700.0,322597.2758898213,7389904.99118951
720000,880,77,2,2,1,1,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.540783,-46.715115,9350.64935064935,324922.45937326166,7395566.8463936
950000,0,73,2,2,1,1,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.555071,-46.680008,13013.698630136987,328525.4056250993,7394027.02095312
3910000,2144,220,3,4,3,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.553929,-46.714272,17772.727272727272,325025.93644134456,7394112.069010418
2710001,2600,211,3,4,3,3,1,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.549118,-46.7104,12843.60663507109,325414.8713107079,7394649.56772744
5465644,0,286,4,5,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.559196,-46.699355,19110.643356643355,326555.7232309425,7393546.930588644
1199770,1235,243,4,7,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.619538,-46.740725,4937.325102880658,322413.6945900667,7386813.785361988
4999070,4000,286,4,7,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.559196,-46.699355,17479.265734265733,326555.7232309425,7393546.930588644
960000,700,73,2,2,1,1,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.556199,-46.679313,13150.684931506848,328597.8202026466,7393902.937537386
5800000,0,286,4,6,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.559196,-46.699355,20279.72027972028,326555.7232309425,7393546.930588644
3590000,0,206,4,5,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.545144,-46.705156,17427.18446601942,325945.01506070665,7395096.03017852
1200000,700,125,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.55265,-46.719503,9600.0,324490.20458461693,7394247.310905729
940000,1180,104,3,2,1,2,1,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.54029,-46.716024,9038.461538461539,324828.99710010993,7395620.331654755
1100000,0,96,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.526035,-46.695835,11458.333333333334,326871.63557151804,7397223.456843153
5814000,0,285,4,6,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.559196,-46.699355,20400.0,326555.7232309425,7393546.930588644
940000,1180,104,3,4,1,2,1,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.54029,-46.716024,9038.461538461539,324828.99710010993,7395620.331654755
6000000,0,286,4,5,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.559196,-46.699356,20979.020979020977,326555.62114566343,7393546.9293780895
7559420,0,377,3,4,3,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.549505,-46.717448,20051.511936339524,324695.8290069753,7394598.108344221
1130000,1183,105,3,3,1,2,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.538932,-46.716646,10761.904761904761,324763.69050787116,7395769.95844166
2000000,2294,163,4,3,2,3,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.539216,-46.713773,12269.938650306749,325057.40400816407,7395742.016017609
5850000,3746,286,4,5,4,4,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.559196,-46.699355,20454.545454545456,326555.7232309425,7393546.930588644
3691000,0,206,4,5,1,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.545237,-46.705143,17917.47572815534,325946.4647880384,7395085.747047918
480000,550,60,2,2,1,2,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.536527,-46.718926,8000.0,324527.7069127887,7396033.503462571
5630000,0,286,4,6,3,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.559196,-46.699355,19685.314685314686,326555.7232309425,7393546.930588644
969800,1007,107,3,2,1,2,1,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.539404,-46.713114,9063.55140186916,325124.93741084135,7395722.000516867
866000,0,73,2,2,1,1,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.555071,-46.680007,11863.013698630137,328525.5077128721,7394027.022149714
1595000,1900,233,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.666599,-46.694951,6845.49356223176,327146.2847413275,7381658.2862959225
1790000,1500,234,3,6,3,3,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.673505,-46.696855,7649.572649572649,326961.16901171394,7380891.1916811075
330000,360,60,3,2,1,1,1,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.66654,-46.690493,5500.0,327600.9312032738,7381670.214328716
485000,658,80,3,2,1,2,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660558,-46.686034,6062.5,328047.93004748086,7382338.053038459
320000,480,52,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.666509,-46.690356,6153.846153846154,327614.86477244826,7381673.8128778
1700000,0,266,4,5,4,4,1,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669,6390.977443609023,326975.67691501934,7381266.723081573
455000,1000,76,3,2,1,1,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660743,-46.686148,5986.8421052631575,328036.54337043536,7382317.4284363575
480000,851,74,3,2,1,1,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660558,-46.686034,6486.486486486487,328047.93004748086,7382338.053038459
2420000,1850,266,4,4,2,4,1,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669,9097.744360902256,326975.67691501934,7381266.723081573
430000,581,63,2,2,1,1,0,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.664205,-46.694588,6825.396825396825,327180.16308893764,7381923.842802523
1800000,1850,266,4,1,4,4,1,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669,6766.917293233083,326975.67691501934,7381266.723081573
1850000,1850,266,3,5,3,4,0,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669,6954.887218045113,326975.67691501934,7381266.723081573
430000,734,75,3,2,1,2,0,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660743,-46.686148,5733.333333333333,328036.54337043536,7382317.4284363575
340000,395,50,2,2,1,1,0,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.660846,-46.686396,6800.0,328011.3806353826,7382305.723149663
445000,1000,74,3,2,1,2,0,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660846,-46.686396,6013.513513513513,328011.3806353826,7382305.723149663
425000,720,64,3,2,1,2,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660743,-46.686148,6640.625,328036.54337043536,7382317.4284363575
467000,500,74,3,3,1,2,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.661669,-46.684751,6310.810810810811,328180.25631864124,7382216.564402863
430000,750,75,3,2,1,2,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660846,-46.686396,5733.333333333333,328011.3806353826,7382305.723149663
415000,570,78,3,2,1,1,1,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.661669,-46.684751,5320.51282051282,328180.25631864124,7382216.564402863
440000,880,75,3,2,1,1,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660846,-46.686396,5866.666666666667,328011.3806353826,7382305.723149663
1450000,1300,266,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669,5451.127819548872,326975.67691501934,7381266.723081573
1900000,2000,266,4,1,2,4,0,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.671364,-46.698671,7142.857142857143,326773.1200362535,7381126.086758306
350000,450,50,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660846,-46.686396,7000.0,328011.3806353826,7382305.723149663
1350000,2443,266,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669,5075.187969924812,326975.67691501934,7381266.723081573
1690000,1800,266,4,5,4,4,1,1,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669,6353.383458646616,326975.67691501934,7381266.723081573
2100000,2443,266,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669,7894.736842105263,326975.67691501934,7381266.723081573
360000,500,50,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660846,-46.686396,7200.0,328011.3806353826,7382305.723149663
340000,440,50,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660846,-46.686396,6800.0,328011.3806353826,7382305.723149663
1850000,1750,266,3,5,3,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.671364,-46.698671,6954.887218045113,326773.1200362535,7381126.086758306
1450000,0,266,4,6,4,4,0,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.671364,-46.698671,5451.127819548872,326773.1200362535,7381126.086758306
209000,280,40,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,sale,apartment,-23.472253,-46.674879,5225.0,328942.0214115924,7403204.36631014
150900,0,41,2,1,0,1,1,0,0,1,Brasilândia/São Paulo,sale,apartment,-23.475049,-46.710959,3680.487804878049,325260.0542907844,7402851.348175507
238000,0,50,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.473337,-46.685929,4760.0,327814.6519948755,7403071.134997431
87000,100,52,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.445211,-46.70278,1673.076923076923,326056.43762959476,7406165.520655766
179000,0,40,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,sale,apartment,-23.472253,-46.674879,4475.0,328942.0214115924,7403204.36631014
290000,392,48,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,sale,apartment,-23.475068,-46.687927,6041.666666666667,327612.8041423137,7402877.05078825
179000,190,40,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,sale,apartment,-23.471976,-46.676777,4475.0,328747.7800540996,7403232.78162007
150900,0,41,2,1,0,1,1,0,0,1,Brasilândia/São Paulo,sale,apartment,-23.475049,-46.710959,3680.487804878049,325260.0542907844,7402851.348175507
184900,0,40,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.472508,-46.674688,4622.5,328961.86120375793,7403176.355121033
190000,480,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.471736,-46.689582,3958.3333333333335,327439.4107183373,7403244.049198108
250000,430,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.471708,-46.687679,5208.333333333333,327633.7704194349,7403249.432521233
185000,100,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.450053,-46.715496,3700.0,324763.5880396934,7405613.892052244
234000,440,48,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.471736,-46.689582,4875.0,327439.4107183373,7403244.049198108
205800,0,40,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.472508,-46.674688,5145.0,328961.86120375793,7403176.355121033
240000,315,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.462147,-46.702793,5000.0,326077.30025814485,7404290.016772234
255000,300,48,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,sale,apartment,-23.462147,-46.702793,5312.5,326077.30025814485,7404290.016772234
230000,450,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.471708,-46.687679,4791.666666666667,327633.7704194349,7403249.432521233
179000,0,40,2,2,1,1,1,0,1,1,Brasilândia/São Paulo,sale,apartment,-23.47205,-46.67525,4475.0,328903.86131189764,7403226.404868867
270000,350,49,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.462147,-46.702793,5510.2040816326535,326077.30025814485,7404290.016772234
250000,510,48,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.471692,-46.687886,5208.333333333333,327612.6040708397,7403250.956182964
170000,229,51,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.440344,-46.715832,3333.3333333333335,324716.44423132314,7406688.658912685
249000,482,47,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,sale,apartment,-23.475068,-46.687927,5297.872340425532,327612.8041423137,7402877.05078825
237000,380,55,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.471708,-46.687679,4309.090909090909,327633.7704194349,7403249.432521233
188600,240,40,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,sale,apartment,-23.472463,-46.674694,4715.0,328961.19026329205,7403181.331232982
212000,100,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.444575,-46.715263,4240.0,324780.16519905126,7406220.810297771
140000,85,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.448919,-46.709361,2916.6666666666665,325388.90973212797,7405746.928538624
184900,0,40,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.472508,-46.674688,4622.5,328961.86120375793,7403176.355121033
205800,0,40,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.472508,-46.674688,5145.0,328961.86120375793,7403176.355121033
234000,390,55,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.471708,-46.687679,4254.545454545455,327633.7704194349,7403249.432521233
260000,495,50,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.599135,-46.751457,5200.0,321290.92746418936,7389059.913432512
567600,0,66,3,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.578328,-46.715767,8600.0,324905.6714662964,7391408.255963763
540000,380,66,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.584448,-46.718067,8181.818181818182,324679.0405070628,7390727.7001279555
279000,525,57,2,2,1,1,0,0,1,0,Butantã/São Paulo,sale,apartment,-23.587398,-46.754028,4894.736842105263,321012.60945660993,7390356.496558189
628300,0,66,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.574265,-46.709556,9519.69696969697,325534.2629004775,7391865.781446777
584000,400,66,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.582799,-46.717199,8848.484848484848,324765.4437692469,7390911.37661415
345000,480,77,3,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.590909,-46.805169,4480.519480519481,315797.7346770555,7389902.773312438
379999,0,50,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.575655,-46.708932,7599.98,325599.7938628843,7391712.610850287
380000,380,50,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.591649,-46.738558,7600.0,322597.2758898213,7389904.99118951
621700,0,91,3,3,1,2,0,0,0,0,Butantã/São Paulo,sale,apartment,-23.590947,-46.805219,6831.868131868132,315792.6845250814,7389898.50060872
627000,600,66,2,2,1,1,1,0,1,1,Butantã/São Paulo,sale,apartment,-23.574712,-46.707459,9500.0,325748.90213340975,7391818.833469484
746000,0,67,2,2,1,1,1,0,0,0,Butantã/São Paulo,sale,apartment,-23.573691,-46.710177,11134.328358208955,325470.1159177176,7391928.590338238
350000,500,55,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.570631,-46.73263,6363.636363636364,323174.1297005473,7392239.915661419
450000,500,59,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.571418,-46.711529,7627.118644067797,325329.10330984346,7392178.657513129
430000,700,77,3,2,1,2,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.585913,-46.764757,5584.415584415585,319915.51955472527,7390507.491542621
280000,550,75,2,2,1,1,1,1,1,0,Butantã/São Paulo,sale,apartment,-23.583399,-46.763741,3733.3333333333335,320015.7894993358,7390787.179696036
1439500,0,154,4,4,3,2,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.574265,-46.709556,9347.402597402597,325534.2629004775,7391865.781446777
579000,380,63,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.573197,-46.708988,9190.47619047619,325590.82964426005,7391984.745357253
205100,0,44,2,2,1,1,0,0,1,0,Butantã/São Paulo,sale,apartment,-23.601873,-46.800656,4661.363636363636,316273.63219725556,7388694.3617248405
503000,450,77,3,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.591649,-46.738558,6532.467532467533,322597.2758898213,7389904.99118951
2424900,0,264,3,5,3,3,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.574265,-46.709556,9185.227272727272,325534.2629004775,7391865.781446777
169000,140,40,2,2,1,1,1,0,0,0,Butantã/São Paulo,sale,apartment,-23.563487,-46.721009,4225.0,324350.86738216365,7393045.35676438
219000,250,41,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,sale,apartment,-23.475711,-46.659506,5341.463414634146,330516.8121318747,7402839.6388517115
219000,300,41,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,sale,apartment,-23.475711,-46.659506,5341.463414634146,330516.8121318747,7402839.6388517115
215000,0,41,2,2,1,1,1,0,1,1,Cachoeirinha/São Paulo,sale,apartment,-23.474587,-46.656933,5243.90243902439,330778.2053841049,7402967.139643079
219000,240,41,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,sale,apartment,-23.475711,-46.659506,5341.463414634146,330516.8121318747,7402839.6388517115
